
-1.98,-0.44,9.53
-1.84,-0.19,9.47
-1.24,-0.50,9.71
-2.10,-1.14,9.43
-2.08,-0.43,9.48
-2.04,-0.94,9.49
-2.30,-1.06,9.28
-1.80,-1.20,9.49
-1.48,-1.48,9.62
-1.62,-1.74,9.64
-2.65,-1.44,9.36
-3.48,-1.47,9.11
-3.11,-1.70,9.11
-3.34,-1.98,9.06
-4.24,-0.96,8.85
-4.69,0.56,8.64
-4.55,-0.27,8.73
-5.20,-0.33,8.56
-4.39,1.71,8.76
-3.07,1.59,9.11
-2.55,2.74,9.36
-1.61,2.22,9.61
-1.98,1.73,9.44
-1.75,0.60,9.50
-1.44,1.01,9.65
-0.63,-1.13,9.91
0.11,0.19,10.12
-0.37,-1.54,9.87
-0.22,-1.57,10.06
-1.31,-2.37,9.66
-1.70,-2.94,9.60
-2.37,-2.92,9.35
-2.62,-2.39,9.41
-3.24,-2.92,9.19
-4.28,-2.41,8.86
-5.47,-0.52,8.60
-5.47,-1.35,8.46
-5.37,-0.73,8.51
-5.65,2.05,8.36
-3.84,2.98,8.92
-4.31,1.75,8.82
-2.81,2.43,9.30
-1.33,2.77,9.68
-1.21,1.64,9.83
-0.96,2.56,9.83
-0.34,0.57,9.92
-0.20,-0.02,9.96
0.08,-1.07,10.09
-0.11,-2.64,10.02
-0.79,-3.78,9.81
-1.19,-2.84,9.61
-2.77,-3.45,9.17
-3.81,-2.41,8.94
-3.16,-2.49,9.22
-4.27,-1.95,8.76
-4.11,-1.14,8.75
-4.99,0.47,8.62
-4.36,0.62,8.84
-3.52,1.08,8.97
-3.67,0.66,9.01
-3.18,1.60,9.17
-2.55,0.75,9.32
-2.84,0.74,9.33
-2.58,0.71,9.27
-2.34,0.65,9.40
-1.30,0.06,9.67
-2.14,-0.09,9.42
-2.25,-0.46,9.40
-2.14,-0.53,9.46
-2.46,-0.24,9.35


-,-,-
-2.50,-0.19,9.28
-2.41,-0.16,9.37
-2.35,-0.24,9.33
-2.11,-1.27,9.43
-2.94,-1.24,9.21
-3.25,-0.41,9.05
-3.91,1.23,8.95
-3.11,0.51,9.14
-3.29,-0.06,9.09
-1.51,0.78,9.62
-0.80,-0.24,9.86
-2.24,-0.37,9.42
-2.14,-0.37,9.43
-1.91,0.89,9.46
-2.03,0.64,9.48
-1.54,-1.04,9.52
-2.01,-1.00,9.50
-2.59,-1.80,9.30
-2.26,-1.40,9.51
-2.15,-1.03,9.53
-2.45,-1.42,9.39
-2.38,-1.91,9.38
-2.59,-0.84,9.43
-2.80,-1.16,9.24
-3.06,-2.55,9.09
-5.29,-0.64,8.57
-4.50,-1.03,8.69
-4.43,1.32,8.87
-4.63,2.26,8.76
-3.37,1.10,9.13
-2.67,3.16,9.30
-1.28,2.14,9.75
-2.05,0.28,9.49
-1.10,2.03,9.74
-0.11,1.18,10.10
0.47,-0.84,10.18
0.17,-1.79,10.07
-0.27,-1.92,9.98
-1.10,-3.19,9.69
-1.90,-3.47,9.43
-1.87,-3.60,9.39
-3.15,-2.06,9.06
-4.29,-3.64,8.74
-6.28,-1.11,8.22
-6.08,-0.43,8.28
-6.25,1.89,8.29
-4.47,0.89,8.75
-4.13,2.33,9.05
-3.02,3.73,9.28
-1.53,2.31,9.54
-1.45,1.83,9.59
-1.23,3.09,9.71
-0.86,0.30,9.72
0.12,-0.86,10.03
0.64,-1.29,10.26
0.02,-3.06,10.05
-0.33,-3.26,10.01
-1.19,-3.47,9.65
-2.06,-3.97,9.49
-3.31,-4.25,9.17
-4.51,-3.39,8.63
-6.26,-0.98,8.19
-6.46,-0.00,8.15
